event1_all_repo_name,event2_all_repo_name,count 
chentsulin/awesome-graphql,transcranial/keras-js,12 
friendlyrobotnyc/TinyDancer,noffle/art-of-readme,12 
zalmoxisus/redux-devtools-extension,yelouafi/redux-saga,12 
jwasham/google-interview-university,bang590/JSPatch,12 
zeit/next.js,tiimgreen/github-cheat-sheet,12 
lygttpod/SuperTextView,appbaseio/mirage,12 
lygttpod/SuperTextView,udacity/self-driving-car,12 
buunguyen/octotree,vuejs/vue,12 
h5bp/Front-end-Developer-Interview-Questions,mzabriskie/axios,12 
getify/You-Dont-Know-JS,gaearon/redux-thunk,12 
channelcat/sanic,vuejs/vue-cli,12 
googlecartographer/cartographer,fritz-c/react-sortable-tree,12 
pugjs/pug,engineerapart/TheRemoteFreelancer,12 
6thsolution/EasyMVP,tagspaces/tagspaces,12 
danielzeller/Depth-LIB-Android-,forezp/banya,12 
php/php-src,git/git,12 
verekia/js-stack-from-scratch,google/gson,12 
sdg-mit/gitless,MunGell/awesome-for-beginners,12 
angular/angular-cli,tensorflow/tensorflow,12 
dailymotion/hls.js,threepointone/glamor,12 
